,sentyr,songername,demean_logprisonsentmonths,christian,aba_best,x_black,x_dem,age,trial,gender
14158,2008,"VOORHEES, RICHARD L.",0.5842884182929993,1.0,0.0,0.0,0.0,67.0,0.10465116053819656,1.0
10858,2002,"POLSTER, DAN A.",-0.5677778124809265,0.0,1.0,0.0,1.0,51.0,0.02380952425301075,1.0
12269,1999,"SHABAZ, JOHN C.",-0.01646990329027176,1.0,0.0,0.0,0.0,68.0,0.13636364042758942,1.0
9750,1988,"MOTZ, J. FREDERICK",0.0,1.0,1.0,0.0,0.0,46.0,0.0,1.0
556,2002,"BARBOUR, WILLIAM H., JR.",-0.5640133023262024,1.0,0.0,0.0,0.0,61.0,0.125,1.0
11433,2009,"ROBERTSON, JAMES",-0.5003951787948608,0.0,1.0,0.0,1.0,71.0,0.0,1.0
9305,2001,"MICKLE, STEPHAN P.",-0.05823352560400963,1.0,0.0,1.0,1.0,57.0,0.1818181872367859,1.0
7543,1987,"KORMAN, EDWARD R.",0.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0
5451,1996,"HAND, WILLIAM BREVARD",-0.23480486869812012,1.0,1.0,0.0,0.0,72.0,0.0,1.0
12535,2004,"SIMANDLE, JEROME B.",0.8391785621643066,0.0,1.0,0.0,0.0,55.0,0.14705882966518402,1.0
7462,2009,"KISER, JACKSON L.",0.06829981505870819,1.0,1.0,0.0,0.0,80.0,0.05882352963089943,1.0
8898,1994,"MCCALLA, JON P.",-2.384185791015625e-07,1.0,1.0,0.0,0.0,47.0,0.0,1.0
11564,2006,"ROGERS, RICHARD D.",0.322552889585495,1.0,0.0,0.0,0.0,85.0,0.0,1.0
10982,2008,"PRESKA, LORETTA A.",-0.4824337363243103,0.0,1.0,0.0,0.0,59.0,0.057692307978868484,0.0
11195,1997,"REA, WILLIAM J.",-0.08149057626724243,0.0,1.0,0.0,0.0,77.0,0.043478261679410934,1.0
8835,1995,"MAZZONE, A. DAVID",2.080451488494873,0.0,1.0,0.0,1.0,67.0,1.0,1.0
1705,2001,"BURGESS, FRANKLIN D.",0.16820906102657318,1.0,0.0,1.0,1.0,66.0,0.0,1.0
623,2007,"BARTLE, HARVEY, III",0.121697798371315,1.0,1.0,0.0,0.0,66.0,0.1111111119389534,1.0
2431,1994,"COFFMAN, JENNIFER LYNNE B.",-0.29837536811828613,1.0,1.0,0.0,1.0,46.0,0.0,0.0
6250,1997,"HOWARD, MALCOLM J.",-0.35575923323631287,1.0,0.0,0.0,0.0,58.0,0.0476190485060215,1.0
989,2005,"BLACK, BRUCE D.",0.3081287145614624,1.0,0.0,0.0,1.0,58.0,0.026737967506051064,1.0
54,2009,"ADAMS, JOHN R.",0.5400456190109253,0.0,0.0,0.0,0.0,54.0,0.054054055362939835,1.0
438,2007,"ATLAS, NANCY FRIEDMAN",-0.1540827602148056,0.0,0.0,0.0,1.0,58.0,0.0,0.0
13468,2005,"TAYLOR, GARY L.",-0.22616498172283173,1.0,1.0,0.0,0.0,67.0,0.0,1.0
14170,2005,"VRATIL, KATHRYN H.",-0.2231406420469284,1.0,0.0,0.0,0.0,56.0,0.04615384712815285,0.0
3358,2011,"DIMITROULEAS, WILLIAM P.",0.07349839806556702,0.0,1.0,0.0,1.0,60.0,0.03125,1.0
14167,2002,"VRATIL, KATHRYN H.",-0.7664080858230591,1.0,0.0,0.0,0.0,53.0,0.03030303120613098,0.0
14457,2004,"WEINSTEIN, JACK B.",-0.3344644010066986,0.0,1.0,0.0,1.0,83.0,0.02857142873108387,1.0
12798,2005,"SMITH, WILLIAM E.",0.10609319061040878,0.0,0.0,0.0,0.0,46.0,0.15555556118488312,1.0
7281,2006,"KELLY, ROBERT F.",0.37189415097236633,0.0,1.0,0.0,0.0,71.0,0.3333333432674408,1.0
8220,1999,"LINDSAY, REGINALD C.",-0.1543664187192917,1.0,1.0,1.0,1.0,54.0,0.03030303120613098,1.0
9422,2010,"MILLER, WALKER D.",0.9320864677429199,1.0,0.0,0.0,1.0,71.0,0.2857142984867096,1.0
11803,2008,"SABRAW, DANA MAKOTO",0.2638919949531555,0.0,1.0,0.0,0.0,50.0,0.03672316297888756,1.0
3614,2002,"DUFFY, PATRICK MICHAEL",-0.1669301688671112,0.0,1.0,0.0,1.0,59.0,0.023255813866853714,1.0
1425,2001,"BRODY, ANITA B.",-0.66508948802948,0.0,0.0,0.0,0.0,66.0,0.05128205195069313,0.0
3893,2004,"ENSLEN, RICHARD ALAN",-0.27943652868270874,0.0,1.0,0.0,1.0,73.0,0.02985074557363987,1.0
6469,1997,"HURLEY, DENIS REAGAN",-1.4592084884643555,0.0,0.0,0.0,0.0,60.0,0.0,1.0
12319,2000,"SHANSTROM, JACK D.",0.3658584952354431,1.0,1.0,0.0,0.0,68.0,0.1388888955116272,1.0
4996,1998,"GONZALEZ, JOSE A., JR.",0.9498353600502014,1.0,1.0,0.0,1.0,67.0,0.09090909361839294,1.0
15064,2005,"YOUNG, RICHARD L.",-0.2463926076889038,0.0,1.0,0.0,1.0,52.0,0.072727270424366,1.0
12902,1993,"SPENCER, JAMES R.",-0.4427776336669922,1.0,0.0,1.0,0.0,44.0,0.0,1.0
4699,1992,"GEORGE, LLOYD D.",0.16813592612743378,1.0,1.0,0.0,0.0,62.0,0.4000000059604645,1.0
13434,2005,"TAURO, JOSEPH L.",-0.3730528950691223,0.0,0.0,0.0,0.0,74.0,0.16129031777381897,1.0
7034,1998,"KAPLAN, LEWIS A.",0.30467909574508667,0.0,1.0,0.0,1.0,54.0,0.125,1.0
8644,1990,"MARSHALL, CONSUELO BLAND",-1.111889123916626,1.0,0.0,1.0,1.0,54.0,0.5,0.0
8757,1999,"MATIA, PAUL RAMON",-0.030893122777342796,1.0,0.0,0.0,0.0,62.0,0.10000000149011612,1.0
12865,1994,"SPARR, DANIEL B.",0.5765438079833984,1.0,1.0,0.0,0.0,63.0,0.0,1.0
3066,2009,"DANIEL, WILEY Y.",0.1724492311477661,1.0,0.0,1.0,1.0,63.0,0.024390242993831635,1.0
4816,2000,"GILBERT, JOHN PHIL",0.3746594488620758,1.0,1.0,0.0,0.0,51.0,0.06086956337094307,1.0
1245,2000,"BRAMLETTE, DAVID CLAY, III",-0.3538685441017151,1.0,0.0,0.0,0.0,61.0,0.06976744532585144,1.0
1962,2004,"CARDONE, KATHLEEN",-0.4512409269809723,0.0,1.0,0.0,0.0,51.0,0.003838771488517523,0.0
5298,2000,"HAGEN, DAVID W.",0.25062108039855957,1.0,1.0,0.0,1.0,69.0,0.016260161995887756,1.0
5459,2003,"HANEN, ANDREW S.",-0.051047176122665405,0.0,1.0,0.0,0.0,50.0,0.008316008374094963,1.0
10338,1998,"OWENS, WILBUR D., JR.",0.18311770260334015,1.0,0.0,0.0,0.0,68.0,0.1428571492433548,1.0
329,2007,"ANTOON, JOHN V.",-0.46013978123664856,0.0,1.0,0.0,1.0,61.0,0.0833333358168602,1.0
8954,1995,"MCDADE, JOE B.",1.3845007419586182,0.0,1.0,1.0,0.0,58.0,1.0,1.0
9515,2005,"MONTGOMERY, ANN D.",0.2235741764307022,1.0,1.0,0.0,1.0,56.0,0.10769230872392654,0.0
2458,1997,"COHILL, MAURICE B., JR.",-3.8475966453552246,1.0,0.0,0.0,0.0,68.0,0.0,1.0
4498,2011,"FURGESON, WILLIAM ROYAL, JR.",0.49308544397354126,0.0,1.0,0.0,1.0,70.0,0.0,1.0
5005,1997,"GOODWIN, JOSEPH ROBERT",-0.5549532771110535,0.0,1.0,0.0,1.0,55.0,0.1666666716337204,1.0
14298,1994,"WARD, HORACE T.",-0.15413331985473633,1.0,0.0,1.0,1.0,67.0,0.0,1.0
12752,2009,"SMITH, ORTRIE D.",-0.12056794762611389,1.0,0.0,0.0,1.0,63.0,0.06172839552164078,1.0
10570,2006,"PAULEY, WILLIAM H., III",-0.2493208646774292,1.0,1.0,0.0,1.0,54.0,0.06451612710952759,1.0
4461,2001,"FULLAM, JOHN P.",0.03743171691894531,0.0,1.0,0.0,1.0,80.0,0.0,1.0
6074,1999,"HOLLAND, H. RUSSEL",0.5599785447120667,0.0,0.0,0.0,0.0,63.0,0.1666666716337204,1.0
2723,2002,"COOK, HAROLD DALE",0.10179115831851959,1.0,0.0,0.0,0.0,78.0,0.1111111119389534,1.0
8181,2003,"LIFLAND, JOHN C.",0.4892558455467224,0.0,1.0,0.0,0.0,70.0,0.03125,1.0
7350,2005,"KERN, TERRY CURTIS",0.023264102637767792,1.0,0.0,0.0,1.0,61.0,0.14666666090488434,1.0
9079,1999,"MCLAUGHLIN, LINDA LEE HODGE",-0.4029408395290375,1.0,1.0,0.0,0.0,57.0,0.0,0.0
10910,1997,"POTTER, ROBERT D.",1.4731793403625488,0.0,0.0,0.0,0.0,74.0,1.0,1.0
2644,2006,"CONRAD, GLEN EDWARD",0.24989141523838043,0.0,1.0,0.0,0.0,57.0,0.04494382068514824,1.0
7127,2007,"KAY, ALAN COOKE",1.017072319984436,1.0,0.0,0.0,0.0,75.0,0.0,1.0
13651,2010,"TIDWELL, GEORGE ERNEST",0.14711976051330566,1.0,1.0,0.0,1.0,79.0,0.0,1.0
650,2000,"BATAILLON, JOSEPH F.",-0.1775301992893219,0.0,0.0,0.0,1.0,51.0,0.06611569970846176,1.0
11541,1992,"ROETTGER, NORMAN C., JR.",0.9468202590942383,1.0,1.0,0.0,0.0,62.0,0.25,1.0
12184,2005,"SEITZ, PATRICIA",-0.3808552920818329,0.0,0.0,0.0,1.0,59.0,0.07199999690055847,0.0
8108,2001,"LEONARD, TIMOTHY D.",-0.04577023163437843,1.0,1.0,0.0,0.0,61.0,0.14814814925193787,1.0
9141,1996,"MCNAMEE, STEPHEN M.",0.7363793849945068,0.0,0.0,0.0,0.0,54.0,0.0,1.0
2159,2010,"CAUTHRON, ROBIN J.",-0.26803940534591675,1.0,1.0,0.0,0.0,60.0,0.1111111119389534,0.0
10854,1998,"POLSTER, DAN A.",0.22569727897644043,0.0,1.0,0.0,1.0,47.0,0.0,1.0
2779,2007,"COOPER, FLORENCE-MARIE",-0.7808353900909424,0.0,1.0,0.0,1.0,67.0,0.0,0.0
5385,1999,"HAMILTON, DAVID FRANK",0.058314792811870575,1.0,0.0,0.0,1.0,42.0,0.054054055362939835,1.0
6780,2010,"JOHNSON, WILLIAM PAUL",1.17738676071167,0.0,0.0,0.0,0.0,51.0,0.0,1.0
8526,2001,"MANNING, BLANCHE M.",-0.3395254611968994,0.0,0.0,1.0,1.0,67.0,0.1304347813129425,0.0
9796,1996,"MUKASEY, MICHAEL B.",1.5951154232025146,0.0,1.0,0.0,0.0,55.0,0.75,1.0
6813,2009,"JONES, BARBARA S.",-0.24583834409713745,0.0,1.0,0.0,1.0,62.0,0.0,0.0
3547,2005,"DRONEY, CHRISTOPHER",-0.8819987177848816,0.0,0.0,0.0,1.0,51.0,0.0,1.0
7889,2001,"LAZZARA, RICHARD A.",0.9956706762313843,0.0,1.0,0.0,1.0,56.0,0.23636363446712494,1.0
2540,1999,"COLLINS, AUDREY B.",-0.1680397093296051,0.0,0.0,1.0,1.0,54.0,0.022727273404598236,0.0
999,1990,"BLACK, NORMAN W.",0.5332246422767639,0.0,0.0,0.0,1.0,59.0,0.875,1.0
11417,2008,"ROBERTS, VICTORIA A.",0.24003329873085022,0.0,1.0,1.0,1.0,57.0,0.13513512909412384,0.0
8555,2001,"MARBLEY, ALGENON L.",-0.5772567391395569,1.0,0.0,1.0,1.0,47.0,0.0,1.0
13166,2005,"STENGEL, LAWRENCE F.",0.2235737144947052,0.0,1.0,0.0,0.0,53.0,0.1538461595773697,1.0
12218,2007,"SESSIONS, WILLIAM K., III",-0.3965793550014496,0.0,1.0,0.0,1.0,60.0,0.019999999552965164,1.0
15097,1996,"ZAGEL, JAMES B.",-1.3807646036148071,0.0,0.0,0.0,0.0,55.0,0.0,1.0
5043,2001,"GOTTSCHALL, JOAN B.",-0.047679927200078964,1.0,0.0,0.0,1.0,54.0,0.1785714328289032,0.0
10292,2002,"OLIVER, SOLOMON, JR.",0.3735800087451935,1.0,0.0,1.0,1.0,55.0,0.036363635212183,1.0
14703,1999,"WILLIAMS, DAVID W.",-1.2528737783432007,1.0,1.0,1.0,0.0,89.0,0.0,1.0
7862,2004,"LAWSON, DAVID M.",0.8622657060623169,0.0,1.0,0.0,1.0,53.0,0.15789473056793213,1.0
2075,2009,"CASELLAS, SALVADOR E.",-7.050323009490967,0.0,0.0,0.0,1.0,74.0,0.0,1.0
3817,1998,"ELLIS, T.S., III",-0.4882389307022095,1.0,1.0,0.0,0.0,58.0,0.15789473056793213,1.0
1527,2007,"BROWN, WESLEY ERNEST",-0.5258113145828247,1.0,0.0,0.0,1.0,100.0,0.0602409653365612,1.0
6669,2005,"JARVIS, JAMES H., II",0.05445922166109085,1.0,0.0,0.0,0.0,68.0,0.09756097197532654,1.0
1391,2003,"BRITT, WILLIAM EARL",0.15920919179916382,1.0,0.0,0.0,1.0,71.0,0.1315789520740509,1.0
5338,1997,"HAIK, RICHARD T., SR.",0.3663301467895508,0.0,0.0,0.0,0.0,47.0,0.25,1.0
4399,1998,"FRIEDMAN, PAUL LAWRENCE",0.14415791630744934,0.0,1.0,0.0,1.0,54.0,0.2142857164144516,1.0
1942,1996,"CAMPOS, SANTIAGO E.",1.6560068130493164,0.0,1.0,0.0,1.0,70.0,1.0,1.0
6449,1996,"HURLEY, DANIEL T.K.",-0.19186419248580933,0.0,1.0,0.0,1.0,53.0,0.07692307978868484,1.0
6558,1987,"IRVING, J. LAWRENCE",0.7868456244468689,1.0,0.0,0.0,0.0,52.0,0.125,1.0
5089,2010,"GRAHAM, DONALD L.",0.6164103150367737,1.0,0.0,1.0,0.0,62.0,0.0533333346247673,1.0
10005,2002,"NEVAS, ALAN H.",-0.7793174982070923,0.0,1.0,0.0,0.0,74.0,0.0416666679084301,1.0
13370,2009,"TAGLE, HILDA G.",0.08632860332727432,1.0,0.0,0.0,1.0,63.0,0.009296149015426636,0.0
4832,2000,"GILES, JAMES T.",0.5307830572128296,1.0,0.0,1.0,1.0,57.0,0.2631579041481018,1.0
11244,1996,"REASONER, STEPHEN M.",0.37787556648254395,1.0,1.0,0.0,0.0,52.0,0.25,1.0
14297,1990,"WARD, HORACE T.",0.3473353385925293,1.0,0.0,1.0,1.0,63.0,0.4000000059604645,1.0
2933,2002,"CROCKER, MYRON D.",2.1644515991210938,1.0,0.0,0.0,0.0,87.0,1.0,1.0
1805,2001,"BUTTRAM, H. DEAN, JR.",-0.05168450251221657,1.0,0.0,0.0,1.0,51.0,0.0,1.0
8542,1997,"MANOS, JOHN M.",0.0394129753112793,0.0,1.0,0.0,0.0,75.0,0.0,1.0
13450,1999,"TAYLOR, ANNA K.J.D. (APPTD = DIGGS)",0.03519027307629585,1.0,0.0,1.0,1.0,67.0,0.0,0.0
713,2005,"BATTS, DEBORAH A.",0.23220853507518768,0.0,0.0,1.0,1.0,58.0,0.09677419066429138,0.0
9773,2006,"MUECKE, CHARLES A.",1.7490081787109375,0.0,0.0,0.0,1.0,88.0,0.0,1.0
12609,2000,"SIPPEL, RODNEY W.",0.2448878437280655,0.0,0.0,0.0,1.0,44.0,0.024390242993831635,1.0
9297,2001,"MICHAEL, JAMES HARRY, JR.",-0.19039233028888702,1.0,1.0,0.0,1.0,83.0,0.0,1.0
4001,2005,"FARNAN, JOSEPH J., JR.",-0.10397040098905563,0.0,0.0,0.0,0.0,60.0,0.1315789520740509,1.0
8563,2009,"MARBLEY, ALGENON L.",-0.1981402188539505,1.0,0.0,1.0,1.0,55.0,0.0731707289814949,1.0
14440,2000,"WEINSHIENK, ZITA L.",0.9239819049835205,0.0,1.0,0.0,1.0,67.0,0.0,0.0
10035,1995,"NICKERSON, EUGENE H.",0.3496226966381073,1.0,1.0,0.0,1.0,77.0,0.1666666716337204,1.0
9808,1992,"MULLEN, GRAHAM C.",-0.09895355254411697,1.0,1.0,0.0,0.0,52.0,0.05882352963089943,1.0
7425,1997,"KING, JAMES L.",-0.8045539855957031,1.0,0.0,0.0,0.0,70.0,0.5,1.0
1720,1990,"BURNS, ELLEN B.",0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0
7481,1998,"KOCORAS, CHARLES PETROS",-0.9325692653656006,0.0,0.0,0.0,1.0,60.0,0.0,1.0
8720,2008,"MARTINEZ, PHILIP RAY",-0.33343401551246643,0.0,1.0,0.0,0.0,51.0,0.0031512605492025614,1.0
12236,2001,"SEYBERT, JOANNA",-0.0028651049360632896,0.0,0.0,0.0,1.0,55.0,0.09090909361839294,0.0
14219,2008,"WALKER, VAUGHN R.",0.1920597106218338,1.0,0.0,0.0,0.0,64.0,0.0,1.0
13992,2000,"VANASKIE, THOMAS I.",-0.09285063296556473,0.0,1.0,0.0,1.0,47.0,0.0,1.0
4434,2009,"FROST, GREGORY L.",0.872670590877533,0.0,1.0,0.0,0.0,60.0,0.0,1.0
10227,1999,"O'KELLEY, WILLIAM C.",0.21283438801765442,1.0,0.0,0.0,0.0,69.0,0.130952388048172,1.0
348,2007,"ARCARA, RICHARD J.",0.32027557492256165,0.0,1.0,0.0,0.0,67.0,0.03184713423252106,1.0
3329,2003,"DICLERICO, JOSEPH A., JR.",0.2119600921869278,0.0,1.0,0.0,0.0,62.0,0.0,1.0
12933,2010,"SPIEGEL, S. ARTHUR",0.6497246026992798,0.0,0.0,0.0,1.0,90.0,0.06451612710952759,1.0
13358,2011,"SWEET, ROBERT W.",-0.6387216448783875,1.0,1.0,0.0,1.0,89.0,0.11999999731779099,1.0
2094,1987,"CASTAGNA, WILLIAM J.",1.7856550216674805,1.0,1.0,0.0,1.0,63.0,0.0,1.0
3934,2011,"EVANS, ORINDA D.",-0.5650387406349182,1.0,0.0,0.0,1.0,68.0,0.05263157933950424,0.0
2736,2001,"COOK, JULIAN ABELE, JR.",-0.9568071365356445,1.0,0.0,1.0,1.0,71.0,0.0,1.0
5982,2005,"HODGES, WILLIAM TERRELL",0.8558816909790039,1.0,0.0,0.0,0.0,71.0,0.25,1.0
2659,2004,"CONTI, JOY FLOWERS",-0.4129500985145569,0.0,1.0,0.0,0.0,56.0,0.10526315867900848,0.0
1543,1992,"BROWNING, WILLIAM D.",0.07060413062572479,1.0,1.0,0.0,0.0,61.0,0.4000000059604645,1.0
8902,1999,"MCCALLA, JON P.",0.4007350504398346,1.0,1.0,0.0,0.0,52.0,0.0555555559694767,1.0
10892,2002,"PORTEOUS, G. THOMAS, JR.",0.4334079325199127,0.0,0.0,0.0,1.0,56.0,0.0,1.0
4172,1995,"FITZPATRICK, DUROSS",0.8084049224853516,1.0,1.0,0.0,0.0,61.0,0.25,1.0
757,1997,"BECHTLE, LOUIS C.",0.20878100395202637,1.0,0.0,0.0,0.0,70.0,0.0,1.0
4072,2006,"FELDMAN, MARTIN L.C.",0.25634706020355225,0.0,0.0,0.0,0.0,72.0,0.027027027681469917,1.0
8469,2006,"MAGNUSON, PAUL A.",-1.0215415954589844,1.0,0.0,0.0,0.0,69.0,0.1666666716337204,1.0
6067,2008,"HOLDERMAN, JAMES F., JR.",0.818697988986969,1.0,1.0,0.0,0.0,62.0,0.0,1.0
12652,2011,"SKRETNY, WILLIAM M.",-0.32675701379776,0.0,0.0,0.0,0.0,66.0,0.009803921915590763,1.0
9261,2003,"MERRYDAY, STEVEN DOUGLAS",0.2939804494380951,1.0,0.0,0.0,0.0,53.0,0.0517241396009922,1.0
1593,2007,"BUCHMEYER, JERRY LYNN",0.522242546081543,1.0,1.0,0.0,1.0,74.0,0.05882352963089943,1.0
11376,2009,"RICE, WALTER HERBERT",0.37702199816703796,0.0,1.0,0.0,1.0,72.0,0.014084506779909134,1.0
14960,2007,"WOODLOCK, DOUGLAS P.",-0.631660521030426,1.0,0.0,0.0,0.0,60.0,0.09302325546741486,1.0
2830,1997,"COUGHENOUR, JOHN C.",0.0386553592979908,0.0,1.0,0.0,0.0,56.0,0.6666666865348816,1.0
1483,1990,"BROWN, GARRETT E., JR.",-0.02385878562927246,0.0,0.0,0.0,0.0,47.0,0.0,1.0
8466,2003,"MAGNUSON, PAUL A.",0.3056931793689728,1.0,0.0,0.0,0.0,66.0,0.043478261679410934,1.0
8747,2007,"MARTONE, FREDERICK J.",0.4532884657382965,0.0,0.0,0.0,0.0,64.0,0.025157231837511063,1.0
4296,1995,"FORRESTER, J. OWEN",0.20819544792175293,1.0,0.0,0.0,0.0,56.0,0.0,1.0
6213,2008,"HOUSTON, JOHN A.",-0.4002090394496918,0.0,1.0,1.0,0.0,56.0,0.023054754361510277,1.0
6459,2006,"HURLEY, DANIEL T.K.",0.640135645866394,0.0,1.0,0.0,1.0,63.0,0.10071942210197449,1.0
6,1997,"ACKER, WILLIAM MARSH, JR.",-0.47503113746643066,1.0,0.0,0.0,0.0,70.0,0.0,1.0
9192,2001,"MELANCON, TUCKER L.",-0.6458748579025269,1.0,0.0,0.0,1.0,55.0,0.0,1.0
9522,1996,"MOODY, JAMES M.",-0.9414489269256592,1.0,1.0,0.0,1.0,56.0,0.0,1.0
31,1995,"ADAMS, HENRY LEE",-0.1104818657040596,1.0,0.0,1.0,1.0,50.0,0.30000001192092896,1.0
11610,2005,"ROSEN, GERALD ELLIS",0.22741098701953888,0.0,0.0,0.0,0.0,54.0,0.12962962687015533,1.0
968,1995,"BILLINGS, FRANKLIN S., JR.",-0.07877016067504883,1.0,1.0,0.0,0.0,73.0,0.0,1.0
6947,2008,"JORGENSON, CINDY K.",0.28541868925094604,0.0,1.0,0.0,0.0,55.0,0.02500000037252903,0.0
5958,2007,"HOCHBERG, FAITH S.",-0.08695105463266373,0.0,1.0,0.0,1.0,57.0,0.07692307978868484,0.0
13621,2009,"THORNBURG, LACY H.",0.2602302134037018,1.0,1.0,0.0,1.0,80.0,0.06201550364494324,1.0
6481,2009,"HURLEY, DENIS REAGAN",0.8539029359817505,0.0,0.0,0.0,0.0,72.0,0.0,1.0
696,2005,"BATTEY, RICHARD H.",0.5062124133110046,1.0,0.0,0.0,0.0,76.0,0.1666666716337204,1.0
7391,2004,"KING, GARR M.",0.15776537358760834,0.0,0.0,0.0,1.0,68.0,0.0,1.0
15178,2001,"ZILLY, THOMAS S.",0.24040177464485168,0.0,1.0,0.0,0.0,66.0,0.06862745434045792,1.0
14027,2010,"VARLAN, THOMAS A.",-0.049892548471689224,0.0,0.0,0.0,0.0,54.0,0.04494382068514824,1.0
2780,2008,"COOPER, FLORENCE-MARIE",-0.8167089819908142,0.0,1.0,0.0,1.0,68.0,0.024390242993831635,0.0
6551,2008,"IRIZARRY, DORA L.",0.31830012798309326,0.0,0.0,0.0,0.0,53.0,0.01886792480945587,0.0
6749,2001,"JOHNSON, NORMA HOLLOWAY",-3.9672677516937256,1.0,0.0,1.0,1.0,69.0,0.3333333432674408,0.0
9172,1997,"MEANS, TERRY ROBERT",0.447462797164917,1.0,0.0,0.0,0.0,49.0,0.0,1.0
922,1997,"BERTELSMAN, WILLIAM O.",0.7027832865715027,0.0,1.0,0.0,1.0,61.0,0.2857142984867096,1.0
12411,2009,"SHAW, CHARLES A.",0.04398151487112045,1.0,1.0,1.0,1.0,65.0,0.06034482643008232,1.0
3607,2010,"DUFFY, KEVIN THOMAS",1.6784340143203735,0.0,0.0,0.0,0.0,77.0,0.0,1.0
3898,2003,"ERICKSEN, JOAN N. (NEE LANCASTER)",-0.21409110724925995,1.0,1.0,0.0,0.0,49.0,0.05882352963089943,0.0
11916,1994,"SARIS, PATTI B.",0.8340420722961426,0.0,0.0,0.0,1.0,43.0,0.0,0.0
5144,1993,"GREENE, JOHN THOMAS",-0.003597259521484375,1.0,0.0,0.0,0.0,64.0,0.0,1.0
2557,2003,"COLLINS, RANER CHRISTERCUNEAN",-0.1346072256565094,1.0,0.0,1.0,1.0,51.0,0.002364066196605563,1.0
1319,2000,"BRIEANT, CHARLES L., JR.",0.43373221158981323,1.0,0.0,0.0,0.0,77.0,0.05882352963089943,1.0
3972,2011,"FABER, DAVID ALAN",-0.414309024810791,0.0,1.0,0.0,0.0,69.0,0.0,1.0
14920,2001,"WOOD, KIMBA M.",-1.2300204038619995,0.0,0.0,0.0,0.0,57.0,0.029411764815449715,0.0
3379,2007,"DLOTT, SUSAN J.",-0.5659295916557312,0.0,1.0,0.0,1.0,58.0,0.0,0.0
12852,1999,"SPARKS, SAM",0.5429030060768127,1.0,1.0,0.0,0.0,60.0,0.016260161995887756,1.0
7657,1990,"KRENTZMAN, ISAAC BENJAMIN",0.38296639919281006,1.0,1.0,0.0,1.0,76.0,0.5,1.0
7432,2004,"KING, JAMES L.",0.39004451036453247,1.0,0.0,0.0,0.0,77.0,0.1325301229953766,1.0
2471,2010,"COHILL, MAURICE B., JR.",-1.147464632987976,1.0,0.0,0.0,0.0,81.0,0.0,1.0
4056,2006,"FEIKENS, JOHN",0.17513306438922882,1.0,0.0,0.0,0.0,89.0,0.0,1.0
7769,2000,"LANCASTER, GARY L.",0.47202226519584656,1.0,0.0,1.0,1.0,51.0,0.10000000149011612,1.0
4739,2000,"GERTNER, NANCY",0.43023818731307983,0.0,1.0,0.0,1.0,54.0,0.0,0.0
8751,2011,"MARTONE, FREDERICK J.",0.3737832307815552,0.0,0.0,0.0,0.0,68.0,0.010204081423580647,1.0
10101,1996,"NIXON, JOHN T.",-0.14145946502685547,1.0,0.0,0.0,1.0,63.0,0.0,1.0
2568,2005,"COLLYER, ROSEMARY M.",0.09691653400659561,0.0,1.0,0.0,0.0,60.0,0.09090909361839294,0.0
4734,2011,"GERSHON, NINA",1.2757505178451538,0.0,0.0,0.0,1.0,71.0,0.21052631735801697,0.0
14415,2007,"WEBER, HERMAN J.",-0.36387544870376587,1.0,1.0,0.0,0.0,80.0,0.0,1.0
8002,2001,"LEGGE, CHARLES A.",0.013365514576435089,0.0,1.0,0.0,0.0,71.0,0.03030303120613098,1.0
3134,1996,"DAVIS, EDWARD BERTRAND",-0.23664100468158722,1.0,0.0,0.0,1.0,63.0,0.7692307829856873,1.0
15153,2005,"ZATKOFF, LAWRENCE P.",0.19565027952194214,0.0,1.0,0.0,0.0,66.0,0.0,1.0
1223,2006,"BRACK, ROBERT C.",-0.9565691351890564,0.0,1.0,0.0,0.0,53.0,0.010695187374949455,1.0
1960,2011,"CAPUTO, A. RICHARD",0.6552258133888245,0.0,0.0,0.0,1.0,73.0,0.05263157933950424,1.0
7985,2004,"LEGG, BENSON EVERETT",-0.16142171621322632,1.0,1.0,0.0,0.0,57.0,0.07407407462596893,1.0
6740,2007,"JOHNSON, INGE PRYTZ",0.08714578300714493,1.0,0.0,0.0,1.0,62.0,0.056603774428367615,0.0
6089,2006,"HOLMES, JAMES LEON",-1.2872339487075806,0.0,1.0,0.0,0.0,55.0,0.01666666753590107,1.0
4456,1994,"FULLAM, JOHN P.",0.06786292791366577,0.0,1.0,0.0,1.0,73.0,0.0,1.0
2233,2001,"CHAMBERS, ROBERT CHARLES",0.09335649013519287,1.0,0.0,0.0,1.0,49.0,0.05263157933950424,1.0
479,1998,"BAER, HAROLD, JR.",-0.4356115460395813,0.0,1.0,0.0,1.0,65.0,0.10000000149011612,1.0
1817,2000,"CACHERIS, JAMES CHRIS",-0.7415685653686523,0.0,1.0,0.0,0.0,67.0,0.06976744532585144,1.0
2209,2010,"CERCONE, DAVID S.",0.8577494621276855,0.0,0.0,0.0,0.0,58.0,0.0,1.0
13799,2008,"TUCKER, PETRESE B.",0.42638635635375977,0.0,1.0,1.0,1.0,57.0,0.190476194024086,0.0
9577,2005,"MOON, NORMAN K.",-0.298170804977417,1.0,1.0,0.0,1.0,69.0,0.0714285746216774,1.0
11342,1995,"RENNER, ROBERT G.",0.2353532314300537,0.0,1.0,0.0,1.0,72.0,0.0,1.0
