,sentyr,judgeid,disparity_sex,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,black_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
3322,2008,"MARTINI, WILLIAM J.",0.14739453792572021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,-0.550000011920929,0.10000000149011612,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,-0.8999999761581421,-11.449999809265137,1.0,6.0
1712,2010,"FRIEDMAN, BERNARD A.",0.1404804289340973,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,-0.8333333134651184,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333358168602,0.16666662693023682,1.0,22.0
822,2010,"CAVANAUGH, DENNIS M.",0.2418430894613266,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315808296203613,0.0,0.21052631735801697,0.0,-0.3947368264198303,0.05263157933950424,0.0,0.0,0.0,0.0,0.05263157933950424,0.0,0.0,0.0,0.6842105388641357,0.05263157933950424,-0.23684215545654297,1.0,10.0
4565,2004,"SEDWICK, JOHN W.",-0.12900230288505554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39393940567970276,0.0,0.3030303120613098,0.03030303120613098,0.06060606241226196,0.09090909361839294,0.0,0.0,0.03030303120613098,0.0,0.06060606241226196,0.0,-0.9696969985961914,0.0,0.24242424964904785,0.0,1.2121212482452393,1.0,12.0
677,2008,"BURY, DAVID C.",0.1219964548945427,0.0181818176060915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23636364936828613,0.0,0.16363635659217834,0.036363635212183,0.072727270424366,0.05454544723033905,0.0,0.0,0.0181818176060915,0.0,0.0,0.0,0.0,-0.12727272510528564,0.05454545468091965,-0.1090909093618393,-0.23636353015899658,1.0,6.0
3573,2006,"MILLS, MICHAEL P.",0.15516218543052673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142686843872,0.0357142873108387,0.1785714328289032,0.0357142873108387,-0.20000000298023224,0.0357142873108387,0.0,0.0,0.0714285746216774,0.0,0.0357142873108387,0.0,0.0357142873108387,-0.20000000298023224,0.13571426272392273,-0.16428571939468384,-0.007142782211303711,1.0,5.0
4873,2010,"STADTMUELLER, JOSEPH P.",-0.21363040804862976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666664600372314,0.0,0.3199999928474426,0.0,-0.5866667032241821,0.07999999821186066,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0533333420753479,0.03999999910593033,0.15999996662139893,1.0,23.0
3679,2010,"MORDUE, NORMAN A.",0.005749399308115244,0.10256410390138626,0.0,0.0,0.0,0.0,0.0,0.025641025975346565,0.0,-0.07692307233810425,0.07692307978868484,0.10256410390138626,0.025641025975346565,-0.3076923191547394,0.1538461595773697,0.025641025975346565,0.0,0.10256410390138626,0.07692307978868484,0.0,0.0,-0.3076923191547394,0.0,0.23076923191547394,0.05128205195069313,0.3333333730697632,1.0,12.0
5011,2005,"SWAIN, LAURA T.",0.20461846888065338,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571343421936,0.0,0.1428571492433548,0.0,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285373687744,-0.8571428656578064,0.14285719394683838,0.0,5.0
3227,2010,"MAGNUSON, PAUL A.",0.06450913101434708,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,-0.10000002384185791,1.0,29.0
5496,2010,"WINGATE, HENRY T.",0.2949495017528534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0.0,-0.40909090638160706,0.1818181872367859,0.0,0.09090909361839294,0.1818181872367859,0.0,0.0,0.0,-0.5,0.09090909361839294,-0.22727271914482117,0.09090909361839294,0.09090912342071533,1.0,25.0
1616,2007,"FIGA, PHILLIP S.",-0.03403346240520477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0833333358168602,0.0,0.1666666716337204,0.25,0.0,0.0,0.0,0.0,0.1666666716337204,-1.0,0.0,0.0,0.25,-1.0,-2.8333334922790527,1.0,4.0
4368,2009,"ROSENBAUM, JAMES M.",0.041633326560258865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019354820251464844,0.0,0.19354838132858276,0.0,-0.2709677517414093,0.16129031777381897,0.0,0.0,0.06451612710952759,0.0,0.0,-0.20000000298023224,0.0,0.032258063554763794,0.22580644488334656,0.09677419066429138,0.09032249450683594,1.0,24.0
811,2007,"CAUTHRON, ROBIN J.",0.16661447286605835,0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028985530138015747,0.0,0.30434781312942505,0.0,-0.2028985619544983,0.043478261679410934,0.0,0.0,0.08695652335882187,0.043478261679410934,0.043478261679410934,-0.3333333432674408,0.0,0.0,0.3478260934352875,0.043478261679410934,0.3043478727340698,0.0,16.0
2426,2011,"HUFF, MARILYN L.",-0.04062649607658386,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.0277777761220932,0.0,0.1666666716337204,0.0,0.0555555559694767,-0.1666666567325592,0.0555555559694767,0.0,0.0555555559694767,0.0,0.0,0.0,0.0,0.0555555559694767,0.0555555559694767,0.1111111119389534,-0.13888883590698242,0.0,20.0
212,2003,"BARBOUR, WILLIAM H., JR.",0.28986111283302307,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,-0.5,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.10000000149011612,0.10000002384185791,1.0,20.0
1118,2006,"COYLE, ROBERT E.",0.26055556535720825,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,-0.6666666269302368,0.0,-2.6666665077209473,1.0,24.0
3402,2011,"MCCALLA, JON P.",-0.02498827502131462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14327485859394073,0.0,0.46783626079559326,0.0,-0.17543861269950867,0.07894736528396606,0.0,0.0,0.02631578966975212,0.05263157933950424,-0.08479532599449158,-0.2222222238779068,0.0,0.0,0.3450292646884918,0.10526315867900848,0.5029239654541016,1.0,19.0
2851,2011,"KISER, JACKSON L.",0.022423768416047096,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.30000001192092896,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999403953552,0.10000000149011612,0.5,1.0,30.0
3328,2006,"MARTONE, FREDERICK J.",0.015054203569889069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1145833432674408,0.0,0.1875,0.0,-0.2708333432674408,0.15625,0.0,0.0,0.03125,0.0,-0.2708333432674408,0.0,0.03125,0.25,-0.2708333432674408,0.03125,0.34375,1.0,5.0
1209,2007,"DAVIDSON, GLEN H.",0.0653313472867012,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,-0.2500000298023224,0.0,-0.0833333432674408,0.0,0.1666666716337204,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.08333331346511841,0.0,0.25,1.0,22.0
329,2011,"BENITEZ, ROGER T.",0.012386873364448547,0.0,0.0,0.0,0.0,0.0,0.0,-0.14444445073604584,0.0,-0.38333335518836975,0.0,0.0,0.0,0.0555555559694767,0.2222222238779068,0.02777777798473835,0.0,0.0555555559694767,0.02777777798473835,0.1111111119389534,0.0,0.0,0.02777777798473835,0.0555555559694767,0.0,0.16666662693023682,1.0,7.0
1336,2008,"DOMINGUEZ, DANIEL R.",0.16880092024803162,0.0,0.0,0.11999999731779099,0.07999999821186066,0.0,0.0,0.0,0.0,-0.7599999904632568,0.0,0.11999999731779099,0.0,0.03999999910593033,0.20000000298023224,0.03999999910593033,0.0,0.07999999821186066,0.03999999910593033,0.03999999910593033,0.0,0.0,0.0,0.3199999928474426,-0.9200000166893005,-0.2799999713897705,1.0,14.0
4074,2008,"POLSTER, DAN A.",0.13882037997245789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181872367859,0.0,0.3636363744735718,0.0,-0.9090908765792847,0.27272728085517883,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.0,0.6363636255264282,0.09090909361839294,-0.4545454978942871,1.0,10.0
3504,2005,"MESSITTE, PETER J.",0.18526577949523926,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.050000011920928955,0.0,0.15000000596046448,-0.5,0.05000000074505806,0.15000000596046448,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.19999998807907104,0.15000000596046448,-1.100000023841858,1.0,12.0
5260,2003,"VOORHEES, RICHARD L.",0.04931982606649399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.09375,0.0,-0.9375,0.0625,0.03125,0.0,0.0,0.0,0.03125,0.0,0.03125,0.03125,0.4375,0.09375,-4.46875,1.0,15.0
3092,2007,"LEON, RICHARD J.",0.18239839375019073,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,-0.1666666567325592,0.0,0.0,0.0,-0.3333333134651184,0.1666666716337204,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.3333333134651184,0.1666666716337204,1.0,1.0,5.0
4920,2004,"STEELE, WILLIAM H.",0.06422917544841766,-0.1984127014875412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1984127163887024,0.0,0.380952388048172,-0.0873015895485878,-0.0634920597076416,0.095238097012043,0.0,0.0,0.02380952425301075,0.0,0.0476190485060215,0.0,0.0,0.0,0.3492063879966736,-0.0634920597076416,0.05555546283721924,1.0,1.0
957,2009,"COLLIER, CURTIS L.",0.11360131204128265,-0.2700892984867096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11830359697341919,0.0,0.1875,0.03125,0.125,0.09375,0.0,0.0,0.015625,0.0,0.015625,0.0,-0.1116071492433548,0.03125,0.2611607015132904,-0.0959821492433548,-0.375,1.0,14.0
3379,2006,"MCAVOY, THOMAS J.",-0.14303213357925415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3030303120613098,0.03030303120613098,0.3030303120613098,0.0,0.09090909361839294,0.1515151560306549,0.0,0.0,0.09090909361839294,0.0,0.03030303120613098,0.0,0.0,0.0,0.24242424964904785,0.06060606241226196,7.57575798034668,1.0,20.0
2733,2007,"KATZ, DAVID A.",0.23236896097660065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0625,0.125,0.125,0.0625,0.0,0.0,0.25,0.0,0.0625,0.0625,0.0,0.0,-0.5625,0.0625,1.125,1.0,13.0
3099,2009,"LEONARD, TIMOTHY D.",0.07600504904985428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1515151560306549,0.0,0.27272728085517883,0.0,-0.24242424964904785,0.1818181872367859,0.0,0.0,0.09090909361839294,0.0,0.09090909361839294,-0.3333333432674408,0.0,0.09090909361839294,-0.06060606241226196,0.0,0.0,1.0,17.0
1642,2006,"FITZWATER, SIDNEY A.",-0.09204107522964478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0,-0.3888888955116272,0.1666666716337204,0.0,0.0,0.0555555559694767,0.0,0.0555555559694767,0.0,-0.3888888955116272,0.0,-0.2222222089767456,0.0555555559694767,0.2222222089767456,1.0,20.0
5298,2004,"WALTER, DONALD E.",0.10627177357673645,0.03448275849223137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07758620381355286,0.0,0.2068965584039688,0.0,-0.32758620381355286,0.06896551698446274,0.0,0.03448275849223137,0.0,0.0,0.27586206793785095,0.0,-0.21551723778247833,0.0,0.12931033968925476,0.24137930572032928,3.379310131072998,1.0,19.0
1752,2005,"FULLER, MARK E.",-0.02514643222093582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.15625,0.0,0.25,0.0,0.03125,0.0,0.0,0.0,0.0625,0.0,-0.25,0.0,0.0,0.0,0.4375,0.0625,-0.625,1.0,3.0
5131,2005,"TOWNES, SANDRA L.",0.08481364697217941,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666865348816,0.0,0.0833333358168602,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,-0.4166666567325592,0.0,0.0,0.0,0.0,0.3333333432674408,0.0833333358168602,0.25,0.0,1.0
323,2005,"BENITEZ, ROGER T.",0.13441666960716248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9090908765792847,0.09090909361839294,0.0,0.0,0.09090909361839294,0.6363636255264282,0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.11363637447357178,-0.15909087657928467,1.0,1.0
3006,2010,"LAWSON, DAVID M.",0.04087081551551819,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411765933036804,0.0,0.11764705926179886,0.0,-0.20588234066963196,0.1764705926179886,0.0,0.0,-0.44117647409439087,0.0,0.0,0.0,0.0,0.0,0.29411765933036804,0.05882352963089943,0.47058820724487305,1.0,10.0
2907,2004,"KOVACHEVICH, ELIZABETH A.",0.14110712707042694,-0.4444444477558136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1944444477558136,0.0,0.1388888955116272,0.0555555559694767,0.0555555559694767,0.1388888955116272,0.02777777798473835,0.0,0.0555555559694767,0.0555555559694767,0.02777777798473835,0.02777777798473835,0.0555555559694767,0.0,0.3333333432674408,0.2222222238779068,-0.8333333730697632,0.0,22.0
5484,2006,"WILSON, STEPHEN V.",0.010157153941690922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0833333358168602,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0833333358168602,-1.0,0.0,0.0,0.25,0.1666666716337204,1.0,1.0,21.0
4434,2010,"SAM, DAVID",0.2533359229564667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.625,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,-0.5,0.0,0.0,0.0,0.25,1.0,25.0
4123,2010,"PRO, PHILIP M.",0.09059654176235199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333134651184,0.0,0.20000000298023224,0.0,-0.36666667461395264,0.23333333432674408,0.0,0.0,0.0,0.0,0.23333333432674408,0.0,0.0,0.03333333507180214,-0.23333331942558289,0.03333333507180214,-0.5333333015441895,1.0,23.0
2213,2010,"HERNDON, DAVID R.",0.09051494300365448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09152540564537048,0.0,0.2542372941970825,0.050847455859184265,-0.5830508470535278,0.10169491171836853,0.0,0.0,0.050847455859184265,0.0,0.016949152573943138,0.016949152573943138,0.0,0.0,-0.4406779408454895,0.033898305147886276,-2.3762712478637695,1.0,12.0
1070,2004,"COOPER, FLORENCE-MARIE",0.10946983844041824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.1111111119389534,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.0,0.0,0.0,0.0,0.2222222238779068,0.0,0.0,0.0,0.2222222238779068,0.0,1.6666667461395264,0.0,5.0
1091,2011,"CORRIGAN, TIMOTHY J.",0.006730350200086832,0.04545454680919647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.22727273404598236,0.0,0.13636364042758942,0.09090909361839294,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0.0,0.27272725105285645,1.0,9.0
1857,2009,"GEX, WALTER J., III",0.20298516750335693,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.07692307978868484,0.0,0.07692307978868484,0.0,-0.26923078298568726,0.23076923191547394,0.0,0.0,0.1538461595773697,0.0,0.0,0.0,-0.42307692766189575,0.0,-0.26923078298568726,-0.3461538553237915,-1.884615421295166,1.0,23.0
878,2003,"CHESNEY, MAXINE M.",0.02200176566839218,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.25,0.0,8.0
490,2005,"BRACK, ROBERT C.",0.03296923264861107,-0.12467533349990845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08311682939529419,0.0,0.055844150483608246,0.0,0.0,-0.050649359822273254,0.0,0.0,0.0,0.0,0.0181818176060915,0.0,0.0,0.0181818176060915,0.019480518996715546,0.09090909361839294,0.2103896141052246,1.0,2.0
1670,2005,"FOLSOM, DAVID",0.23593424260616302,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,-0.4166666865348816,0.0,0.125,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,0.4583333432674408,0.0833333358168602,0.0,1.0,10.0
4919,2003,"STEELE, WILLIAM H.",-0.08818812668323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5833333730697632,0.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,-0.1666666865348816,0.0833333358168602,0.08333337306976318,1.0,0.0
398,2003,"BLACKBURN, ROBERT E.",0.056478213518857956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.375,0.0,-0.5,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.375,1.0,1.0
5290,2004,"WALLS, WILLIAM H.",0.011285623535513878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666269302368,0.05000000074505806,0.20000000298023224,0.0,-0.28333333134651184,-0.23333334922790527,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.2666666805744171,0.05000000074505806,0.0,1.0,10.0
4272,2008,"ROBERTSON, JAMES",-0.02523529902100563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.125,-1.0,0.0,0.0,0.0,-0.25,0.0,0.625,1.0,14.0
3758,2006,"MURGUIA, MARY H.",0.03635307028889656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.095238097012043,0.0,-0.5,0.4761904776096344,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.2857142984867096,-0.5,0.0476190485060215,0.04761910438537598,0.0,6.0
5559,2011,"WRIGHT, SCOTT O.",0.09462648630142212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.10000000149011612,0.0,0.0,0.0,0.4000000059604645,0.0,-1.2999999523162842,1.0,32.0
4981,2004,"STROM, LYLE E.",-0.017358878627419472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428656578064,0.0,0.095238097012043,0.0,-0.2023809552192688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690476417541504,0.0476190485060215,0.1904761791229248,1.0,19.0
2586,2003,"JOHNSTONE, EDWARD H.",0.041002869606018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.038461536169052124,0.0,0.23076923191547394,0.1538461595773697,0.07692307978868484,0.0,0.0,0.0,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.1538461595773697,0.07692307978868484,2.57692289352417,1.0,26.0
1831,2007,"GEORGE, LLOYD D.",0.27200350165367126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.20000000298023224,0.0,-0.36666667461395264,0.20000000298023224,0.0,0.0,0.0,0.0,-0.13333334028720856,0.0,0.0,0.0,0.4000000059604645,0.0,-0.0666666030883789,1.0,23.0
2929,2011,"KRIEGER, MARCIA S.",0.07807120680809021,0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.029411764815449715,0.0,-0.5196078419685364,0.0,0.14705882966518402,0.0,0.11764705926179886,-0.06862744688987732,0.0,0.0,0.0,0.029411764815449715,0.14705882966518402,0.029411764815449715,0.0,0.05882352963089943,0.11764705926179886,0.029411764815449715,1.1470587253570557,0.0,9.0
1390,2007,"DOWNES, WILLIAM F.",0.12364442646503448,-0.0555555559694767,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615398943424,-0.4273504316806793,0.0,0.22136753797531128,0.0,0.03076923079788685,0.0615384615957737,0.0,0.0,0.0923076942563057,0.0,0.0,0.015384615398943424,0.0,0.04615384712815285,0.03076923079788685,-0.0555555559694767,-0.2581195831298828,1.0,13.0
2064,2011,"HAGGERTY, ANCER L.",0.10321094840765,0.1538461595773697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923191547394,0.0,0.0,0.0,0.07692307978868484,0.1538461595773697,0.0,0.0,-0.9230769276618958,0.0,0.23076923191547394,0.0,0.0,0.07692307978868484,0.1538461595773697,0.0,-21.69230842590332,1.0,17.0
2279,2009,"HITTNER, DAVID",0.22976996004581451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.3684210479259491,0.0,-0.2280701845884323,0.2631579041481018,0.0,0.0,0.0,0.15789473056793213,0.0,-0.2280701845884323,0.0,0.0,0.14035087823867798,-0.17543861269950867,-0.1052631139755249,1.0,23.0
5599,2008,"ZAINEY, JAY C.",0.17292717099189758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0.0,0.2666666805744171,0.06666667014360428,-0.9333333373069763,0.2666666805744171,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.0,0.7333333492279053,0.0,1.3333332538604736,1.0,6.0
1284,2008,"DER-YEGHIAYAN, SAMUEL",0.12089702486991882,0.0,0.0,0.0,0.0,0.0,0.095238097012043,0.0,0.0,-0.5714285373687744,0.0,0.1428571492433548,0.0,0.0476190485060215,0.0476190485060215,0.0,0.0,0.0,0.0,0.2380952388048172,0.0,0.0,0.0,-0.5714285373687744,0.0,0.3809523582458496,1.0,5.0
1041,2009,"CONWAY, JOHN E.",0.14105740189552307,0.0,0.0,0.027027027681469917,0.0,0.0,0.0,0.0,0.0,0.20945945382118225,0.0,0.02027025818824768,0.0,0.0,0.10810811072587967,0.0,0.0,0.054054055362939835,0.0,-0.19594594836235046,0.0,0.0,-0.22297297418117523,0.0810810774564743,0.0,-0.7837837934494019,1.0,23.0
918,2005,"COAR, DAVID H.",0.0200616717338562,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813866853714,0.0,0.25581395626068115,0.0,0.25581395626068115,0.0,0.27906978130340576,-0.9302325248718262,0.0,0.0,0.023255813866853714,0.0,0.06976744532585144,0.0,0.023255813866853714,0.0,0.4883720874786377,0.13953489065170288,1.883720874786377,1.0,11.0
1543,2009,"EVANS, ORINDA D.",0.012220739386975765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333432674408,0.0,0.07407407462596893,0.0,-0.45370370149612427,0.060185179114341736,0.0,0.0,0.03703703731298447,0.0,0.0,0.07407407462596893,0.0,0.0,-0.12962964177131653,-0.10185185074806213,-0.06481480598449707,0.0,30.0
249,2004,"BATES, JOHN D.",0.16344639658927917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7647058963775635,0.0,0.5882353186607361,0.0,0.05882352963089943,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,-0.23529410362243652,0.23529411852359772,0.29411768913269043,1.0,3.0
720,2008,"CAMP, JACK T., JR.",0.24370704591274261,0.0625,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.15625,0.03125,0.25,0.09375,-0.6696428656578064,-0.017857149243354797,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,-0.2142857313156128,0.0446428507566452,-3.4017858505249023,1.0,20.0
3986,2005,"PECHMAN, MARSHA J.",0.19077281653881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595070958138,0.04680851101875305,0.0,0.10638298094272614,0.042553190141916275,-0.47234046459198,0.12765957415103912,0.06382978707551956,0.0,0.0,0.0,0.021276595070958138,0.021276595070958138,0.021276595070958138,0.0,-0.07234042882919312,-0.0936170220375061,-13.76595687866211,0.0,6.0
119,2011,"ANDERSON, JOSEPH F., JR.",-0.19492997229099274,0.0,0.0,0.0,0.0,0.0,0.0,-0.23333334922790527,0.0,0.36666667461395264,0.0,0.36666667461395264,-0.2666666805744171,-0.30000001192092896,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333507180214,0.13333332538604736,0.03333333507180214,0.6000000238418579,1.0,25.0
4409,2006,"RYSKAMP, KENNETH L.",0.1388980895280838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.2222222238779068,0.0555555559694767,0.1666666716337204,0.2222222238779068,0.0,0.0,0.1666666716337204,0.0,-1.0,0.0555555559694767,0.0,0.0,0.3888888955116272,0.0,0.4444444179534912,1.0,20.0
701,2005,"CALDWELL, KAREN K.",-0.016707492992281914,0.05128205195069313,0.0,0.0,0.0,0.0,0.05128205195069313,0.0,0.0,0.1794871985912323,0.0,-0.1794871836900711,0.025641025975346565,-0.25641027092933655,0.05128205195069313,0.0,0.0,0.05128205195069313,0.0,0.0,0.0,0.0,0.025641025975346565,0.10256410390138626,-0.23076924681663513,0.8717948198318481,0.0,4.0
3797,2010,"NEFF, JANET T.",-0.015315048396587372,0.03125,0.0,0.015625,0.0,0.015625,0.0,0.03125,0.0,0.234375,0.0,0.234375,0.0,0.125,0.109375,0.0,0.0,0.03125,0.0,0.09375,0.046875,-0.984375,0.015625,-0.625,0.109375,0.390625,0.0,3.0
5335,2008,"WARE, JAMES",0.1769685596227646,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.23076923191547394,0.0,-0.8461538553237915,0.3076923191547394,0.0,0.0,0.1538461595773697,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,-1.692307710647583,1.0,18.0
4294,2007,"ROBINSON, STEPHEN C.",-0.3109068274497986,0.04545454680919647,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5454545617103577,0.0,0.0,0.0,0.1818181872367859,0.13636364042758942,0.0,0.0,0.09090909361839294,0.0,0.0,-0.5,0.0,0.0,0.3636363744735718,0.04545454680919647,0.3636363744735718,1.0,4.0
