,sentyr,judgeid,demean_harshness,race1,race2,race3,race4,race5,race6,race7,race8,cr1,cr2,cr3,cr4,cr5,cr6,cr7,cr8,cr9,cr10,cr11,cr12,cr13,cr14,cr15,cr16,cr17,cr18,cr19,cr20,cr21,cr22,monsex,trial,nocounts,malejudge,judge_yearsonbench
6099,2005,"SCHIAVELLI, GEORGE P.",-0.08500657230615616,0.8333333134651184,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,1.1666666269302368,1.0,1
7287,2003,"WEINSHIENK, ZITA L.",-0.17127041518688202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24
6503,2005,"SMITH, WILLIAM E.",-0.0326065719127655,0.5853658318519592,0.39024388790130615,0.0,0.024390242993831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390242993831635,0.39024388790130615,0.0,0.24390244483947754,0.04878048598766327,0.04878048598766327,0.09756097197532654,0.0,0.0,0.0,0.024390242993831635,0.09756097197532654,0.024390242993831635,0.0,0.0,0.024390242993831635,0.17073170840740204,2.2195122241973877,1.0,3
1378,2004,"CONWAY, JOHN E.",0.02140786498785019,0.5416666865348816,0.125,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2083333283662796,0.0,0.125,0.0833333358168602,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.2083333283662796,0.08695652335882187,0.0,1.375,1.0,18
960,2008,"CAMPBELL, TENA",0.04898487776517868,0.46590909361839294,0.04545454680919647,0.06818182021379471,0.07954545319080353,0.0,0.0,0.34090909361839294,0.0,0.0117647061124444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705926179886,0.0,0.21176470816135406,0.0117647061124444,0.08235294371843338,0.25882354378700256,0.0,0.0,0.07058823853731155,0.07058823853731155,0.0117647061124444,0.03529411926865578,0.0235294122248888,0.03529411926865578,0.03448275849223137,0.04545454680919647,1.5568181276321411,0.0,13
5831,2004,"ROBRENO, EDUARDO C.",0.037423908710479736,0.44999998807907104,0.550000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210479259491,0.0,0.21052631735801697,0.05263157933950424,0.05263157933950424,0.21052631735801697,0.0,0.0,0.0,0.0,0.05263157933950424,0.0,0.0,0.05263157933950424,0.05000000074505806,0.0,3.700000047683716,1.0,12
3915,2004,"KOVACHEVICH, ELIZABETH A.",0.04018673673272133,0.6315789222717285,0.31578946113586426,0.0,0.05263157933950424,0.0,0.0,0.0,0.0,0.07894736528396606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31578946113586426,0.0,0.1315789520740509,0.05263157933950424,0.05263157933950424,0.1315789520740509,0.02631578966975212,0.0,0.05263157933950424,0.05263157933950424,0.02631578966975212,0.02631578966975212,0.05263157933950424,0.0,0.05263157933950424,0.21052631735801697,1.7105263471603394,0.0,22
5078,2004,"MURPHY, HAROLD L.",-0.08651193231344223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.5952380895614624,0.0,0.02380952425301075,0.0,0.0714285746216774,0.1190476194024086,0.0,0.0,0.02380952425301075,0.0,0.0,0.0,0.02380952425301075,0.0,0.0714285746216774,0.0,1.547619104385376,1.0,27
4016,2003,"LARIMER, DAVID G.",-0.06299788504838943,0.2857142984867096,0.7142857313156128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.5714285969734192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,1.1428571939468384,1.0,16
7445,2007,"WILSON, STEPHEN V.",-0.04658675566315651,0.8333333134651184,0.0,0.0,0.0833333358168602,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0.0,0.0,0.0,0.1818181872367859,0.3636363744735718,0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,1.4166666269302368,1.0,22
6673,2010,"STEELE, WILLIAM H.",0.03151009604334831,0.48076921701431274,0.5192307829856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,0.3265306055545807,0.0,0.22448979318141937,0.06122449040412903,0.18367347121238708,0.08163265138864517,0.0,0.0,0.040816325694322586,0.0,0.06122449040412903,0.0,0.0,0.0,0.11538461595773697,0.09615384787321091,1.7692307233810425,1.0,7
765,2003,"BROWNING, JAMES O.",-0.007857555523514748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10000000149011612,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999523162842,1.0,0
1991,2008,"ENGELHARDT, KURT D.",-0.0079197958111763,0.3076923191547394,0.6538461446762085,0.0,0.03846153989434242,0.0,0.0,0.0,0.0,0.07999999821186066,0.0,0.0,0.0,0.0,0.07999999821186066,0.0,0.0,0.4000000059604645,0.0,0.1599999964237213,0.0,0.07999999821186066,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.07999999821186066,0.0,0.0,0.11538461595773697,0.03846153989434242,1.307692289352417,1.0,7
1576,2007,"DANIEL, WILEY Y.",0.013276012614369392,0.800000011920929,0.17499999701976776,0.0,0.0,0.0,0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.17499999701976776,0.02500000037252903,0.17499999701976776,0.0,0.05000000074505806,0.32499998807907104,0.0,0.0,0.02500000037252903,0.02500000037252903,0.10000000149011612,0.02500000037252903,0.0,0.02500000037252903,0.15000000596046448,0.02500000037252903,1.225000023841858,1.0,12
5995,2003,"SAM, DAVID",-0.05296632647514343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.4000000059604645,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,1.2000000476837158,1.0,18
2421,2004,"GAUGHAN, PATRICIA A.",0.012210997752845287,0.6875,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.1875,0.0,0.125,0.0625,0.0625,0.0,0.3125,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,1.4375,0.0,9
2462,2010,"GERTNER, NANCY",0.13142484426498413,0.4285714328289032,0.5,0.0,0.0714285746216774,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0,0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.0833333358168602,0.0,0.0,0.0,0.0714285746216774,0.1428571492433548,2.0,0.0,16
2908,2009,"HEATON, JOE L.",0.05983816832304001,0.517241358757019,0.4137931168079376,0.03448275849223137,0.0,0.0,0.0,0.03448275849223137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407462596893,0.0,0.25925925374031067,0.0,0.25925925374031067,0.14814814925193787,0.07407407462596893,0.07407407462596893,0.0,0.0,0.03703703731298447,0.0,0.03703703731298447,0.0,0.03703703731298447,0.0,0.13793103396892548,0.03448275849223137,1.137930989265442,1.0,8
4987,2011,"MORROW, MARGARET M.",-0.0872894749045372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,13
4808,2003,"MILLER, ROBERT L., JR.",-0.11076158285140991,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.10000000149011612,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,2.299999952316284,1.0,18
3886,2004,"KORMAN, EDWARD R.",0.004159917589277029,0.43478259444236755,0.52173912525177,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818127632141,0.0,0.27272728085517883,0.04545454680919647,0.04545454680919647,0.1818181872367859,0.0,0.0,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.0,0.0,0.0,0.1304347813129425,0.08695652335882187,1.52173912525177,1.0,19
2910,2011,"HEATON, JOE L.",0.029625948518514633,0.695652186870575,0.21739129722118378,0.0,0.0,0.0,0.0,0.08695652335882187,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.043478261679410934,0.0,0.1304347813129425,0.0,0.3478260934352875,0.0,0.043478261679410934,0.3478260934352875,0.0,0.0,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.1304347813129425,0.0,1.2608696222305298,1.0,10
5315,2009,"PALLMEYER, REBECCA R.",0.021175144240260124,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,0.28125,0.34375,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.03125,0.03125,1.3125,0.0,11
6520,2003,"SNYDER, CHRISTINA A.",-0.04206440597772598,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,6
6442,2007,"SLEET, GREGORY M.",0.07489248365163803,0.529411792755127,0.47058823704719543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705926179886,0.0,0.4117647111415863,0.0,0.11764705926179886,0.23529411852359772,0.0,0.0,0.05882352963089943,0.0,0.05882352963089943,0.0,0.0,0.0,0.1764705926179886,0.0,1.2352941036224365,1.0,9
1606,2010,"DAVIDSON, GLEN H.",0.059448741376399994,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.25,1.0,25
6527,2010,"SNYDER, CHRISTINA A.",-0.04044004902243614,0.6666666865348816,0.2666666805744171,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.06666667014360428,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.13333334028720856,0.0,0.0,0.0,0.13333334028720856,0.06666667014360428,1.4666666984558105,0.0,13
1971,2003,"ELFVIN, JOHN T.",-0.04871618375182152,0.4615384638309479,0.4615384638309479,0.0,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.6153846383094788,0.0,0.07692307978868484,0.0,0.07692307978868484,0.07692307978868484,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,1.307692289352417,1.0,29
535,2004,"BLAKE, CATHERINE C.",0.06034737080335617,0.20000000298023224,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142873108387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285715222358704,0.0,0.4000000059604645,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.08571428805589676,0.0,0.0,0.0,0.08571428805589676,0.0,1.2571429014205933,0.0,9
4475,2003,"MARTINI, WILLIAM J.",-0.03125148266553879,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,1.0,1.0,1
5579,2003,"PRO, PHILIP M.",0.03728626295924187,0.75,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.3333333432674408,0.0,0.3333333432674408,0.06666667014360428,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.06666667014360428,0.0,0.0,0.0625,1.5,1.0,16
2363,2005,"GAITAN, FERNANDO J., JR.",-0.006052428390830755,0.7333333492279053,0.2666666805744171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130839705467,0.32608696818351746,0.0,0.28260868787765503,0.0,0.19565217196941376,0.043478261679410934,0.0,0.0,0.06521739065647125,0.0,0.043478261679410934,0.0,0.021739130839705467,0.0,0.10869564861059189,0.043478261679410934,3.08695650100708,1.0,14
1304,2003,"CONABOY, RICHARD P.",-0.09707240015268326,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.0,24
6297,2008,"SHARP, ALLEN",0.16105273365974426,0.5833333134651184,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.5,0.0833333358168602,0.1666666716337204,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,1.4166666269302368,1.0,35
947,2004,"CAMPBELL, DAVID G.",-0.05995049327611923,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.125,0.25,1.0,1.0,1
6347,2009,"SHOOB, MARVIN H.",0.022070500999689102,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.3076923191547394,0.0,0.1538461595773697,0.38461539149284363,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.0,0.0,0.0714285746216774,0.0,1.7857142686843872,1.0,30
1690,2011,"DEGIUSTI, TIMOTHY D.",0.04940295219421387,0.6000000238418579,0.07999999821186066,0.03999999910593033,0.0,0.0,0.0,0.2800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.03999999910593033,0.23999999463558197,0.0,0.0,0.07999999821186066,0.1599999964237213,0.23999999463558197,0.0,0.0,0.0,0.03999999910593033,0.11999999731779099,0.0,0.0,0.03999999910593033,0.20000000298023224,0.07999999821186066,1.2799999713897705,1.0,4
2171,2003,"FITZWATER, SIDNEY A.",-0.012396399863064289,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.0,1.0,17
6292,2003,"SHARP, ALLEN",-0.0211215540766716,0.4117647111415863,0.5882353186607361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411765933036804,0.0,0.29411765933036804,0.0,0.1764705926179886,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,0.0,0.11764705926179886,0.05882352963089943,0.0,0.0,1.1764706373214722,1.0,30
3799,2010,"KING, GARR M.",-0.004836622159928083,0.7692307829856873,0.1538461595773697,0.025641025975346565,0.05128205195069313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368421107530594,0.0,0.2631579041481018,0.05263157933950424,0.07894736528396606,0.10526315867900848,0.0,0.0,0.05263157933950424,0.0,0.15789473056793213,0.05263157933950424,0.0,0.0,0.025641025975346565,0.0,1.2820513248443604,1.0,12
4528,2007,"MAXWELL, ROBERT E.",0.23712046444416046,0.8823529481887817,0.05882352963089943,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,0.0,0.0,0.11764705926179886,0.0,0.3529411852359772,0.0,0.23529411852359772,0.0,0.05882352963089943,0.0,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,0.11764705926179886,0.1764705926179886,0.0555555559694767,1.0555555820465088,1.0,42
1623,2009,"DAVIS, LEGROME D.",0.057370707392692566,0.375,0.5416666865348816,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0833333358168602,0.0,0.2916666567325592,0.125,0.1666666716337204,0.0833333358168602,0.0416666679084301,0.0,0.0833333358168602,0.0,0.0416666679084301,0.0,0.0,0.0416666679084301,0.2083333283662796,0.125,2.8333332538604736,1.0,7
2942,2006,"HERNDON, DAVID R.",0.010825790464878082,0.47058823704719543,0.5,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142873108387,0.5142857432365417,0.0,0.11428571492433548,0.0,0.11428571492433548,0.11428571492433548,0.0,0.0,0.08571428805589676,0.0,0.02857142873108387,0.0,0.0,0.0,0.05882352963089943,0.05714285746216774,3.857142925262451,1.0,8
852,2008,"BURGESS, FRANKLIN D.",-0.05968745797872543,0.8571428656578064,0.0357142873108387,0.0714285746216774,0.0357142873108387,0.0,0.0,0.0,0.0,0.0357142873108387,0.0,0.0357142873108387,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,0.0,0.1785714328289032,0.0,0.0357142873108387,0.1428571492433548,0.0,0.0,0.1428571492433548,0.0,0.0357142873108387,0.0,0.0,0.0357142873108387,0.1785714328289032,0.0714285746216774,1.75,1.0,14
3082,2006,"HOGAN, THOMAS F.",-0.12071540951728821,0.20000000298023224,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727489471436,0.0,0.27272728085517883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,1.3636363744735718,1.0,24
4811,2006,"MILLER, ROBERT L., JR.",-0.05944930762052536,0.6774193644523621,0.29032257199287415,0.0,0.032258063554763794,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.46875,0.0,0.125,0.0625,0.0,0.0,0.03125,0.0,0.0625,0.03125,0.0,0.0,0.09375,0.125,1.71875,1.0,21
7355,2005,"WHITE, RONALD A.",0.017833910882472992,0.6666666865348816,0.1538461595773697,0.1538461595773697,0.0,0.0,0.025641025975346565,0.0,0.0,0.04878048598766327,0.0,0.0,0.0,0.0,0.0,0.0,0.024390242993831635,0.4146341383457184,0.0,0.2926829159259796,0.0,0.04878048598766327,0.0,0.024390242993831635,0.0,0.04878048598766327,0.0,0.04878048598766327,0.0,0.0,0.04878048598766327,0.12195122241973877,0.12195122241973877,1.7804877758026123,1.0,2
4647,2010,"MCKINNEY, LARRY J.",0.021012786775827408,0.5652173757553101,0.3913043439388275,0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952388048172,0.0,0.2857142984867096,0.0,0.0476190485060215,0.0476190485060215,0.0476190485060215,0.0,0.0476190485060215,0.0,0.0,0.0,0.1428571492433548,0.0,0.1304347813129425,0.08695652335882187,1.1304347515106201,1.0,23
7296,2010,"WEINSTEIN, JACK B.",-0.01822521723806858,0.3333333432674408,0.523809552192688,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.095238097012043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.1428571492433548,0.095238097012043,0.3333333432674408,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0476190485060215,0.0,0.0,0.1428571492433548,0.2857142984867096,1.9047619104385376,1.0,43
6162,2008,"SCOTT, JEANNE E.",0.037447426468133926,0.5254237055778503,0.4406779706478119,0.016949152573943138,0.016949152573943138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949152573943138,0.0,0.016949152573943138,0.47457626461982727,0.0,0.1525423675775528,0.016949152573943138,0.016949152573943138,0.11864406615495682,0.016949152573943138,0.0,0.11864406615495682,0.0,0.033898305147886276,0.0,0.016949152573943138,0.0,0.050847455859184265,0.033898305147886276,1.6271185874938965,0.0,10
7443,2005,"WILSON, STEPHEN V.",0.051327288150787354,0.7894737124443054,0.05263157933950424,0.0,0.15789473056793213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631579041481018,0.0,0.10526315867900848,0.05263157933950424,0.15789473056793213,0.10526315867900848,0.05263157933950424,0.05263157933950424,0.05263157933950424,0.0,0.05263157933950424,0.0,0.05263157933950424,0.05263157933950424,0.10526315867900848,0.15789473056793213,1.894736886024475,1.0,20
4594,2010,"MCCUSKEY, MICHAEL P.",0.017763806506991386,0.4615384638309479,0.5,0.01923076994717121,0.0,0.0,0.0,0.01923076994717121,0.0,0.03846153989434242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884615361690521,0.0,0.25,0.01923076994717121,0.19230769574642181,0.01923076994717121,0.0,0.0,0.13461539149284363,0.0,0.03846153989434242,0.0,0.0,0.01923076994717121,0.057692307978868484,0.19230769574642181,1.923076868057251,1.0,12
431,2006,"BENNETT, RICHARD D.",0.01668570563197136,0.3636363744735718,0.6363636255264282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186046719551086,0.0,0.3488371968269348,0.0,0.023255813866853714,0.023255813866853714,0.0,0.0,0.06976744532585144,0.06976744532585144,0.0,0.0,0.023255813866853714,0.0,0.04545454680919647,0.06818182021379471,1.204545497894287,1.0,3
1590,2003,"DARRAH, JOHN W.",0.06782353669404984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,1.3333333730697632,1.0,3
2272,2011,"FRIEDMAN, BERNARD A.",0.15257859230041504,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23
3778,2008,"KESSLER, GLADYS",-0.06232394278049469,0.0,0.8571428656578064,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.0,0.0,0.5714285969734192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.2857142984867096,2.142857074737549,0.0,14
21,2008,"ADAMS, JOHN R.",0.058818377554416656,0.23999999463558197,0.7200000286102295,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999463558197,0.03999999910593033,0.4399999976158142,0.0,0.11999999731779099,0.07999999821186066,0.0,0.0,0.0,0.0,0.03999999910593033,0.03999999910593033,0.0,0.0,0.0,0.07999999821186066,2.119999885559082,1.0,5
6093,2006,"SCHELL, RICHARD A.",-0.021460065618157387,0.8938053250312805,0.08849557489156723,0.008849557489156723,0.008849557489156723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912280738353729,0.0,0.19298245012760162,0.017543859779834747,0.07894736528396606,0.09649122506380081,0.0,0.0,0.035087719559669495,0.0,0.04385964944958687,0.0,0.04385964944958687,0.0,0.15789473056793213,0.02631578966975212,1.3596491813659668,1.0,18
2615,2009,"GRADY, JOHN F.",-0.17005442082881927,0.8571428656578064,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285969734192,0.0,0.0,0.0,0.1428571492433548,0.2857142984867096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,1.0,1.0,34
1438,2004,"COPENHAVER, JOHN T., JR.",-0.08242601156234741,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705926179886,0.0,0.47058823704719543,0.0,0.05882352963089943,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.23529411852359772,0.0,0.1111111119389534,0.0,1.3333333730697632,1.0,28
2354,2003,"GADOLA, PAUL V.",0.09692655503749847,0.4444444477558136,0.5555555820465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1111111119389534,0.0,0.2222222238779068,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333730697632,1.0,15
2932,2006,"HERLONG, HENRY M., JR.",-0.04610276594758034,0.3392857015132904,0.6607142686843872,0.0,0.0,0.0,0.0,0.0,0.0,0.01785714365541935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607142686843872,0.0,0.1071428582072258,0.0357142873108387,0.0535714291036129,0.01785714365541935,0.0,0.0,0.0357142873108387,0.0357142873108387,0.0357142873108387,0.0,0.0,0.0,0.19298245012760162,0.05263157933950424,1.438596487045288,1.0,15
25,2003,"ADELMAN, LYNN S.",-0.00674072653055191,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,1.600000023841858,1.0,6
1954,2008,"EDMUNDS, NANCY G.",0.030435916036367416,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,0.0,0.1111111119389534,0.0,0.1111111119389534,0.0,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.1111111119389534,1.3333333730697632,0.0,16
